Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01379.01","Areca nuts","2020","2020","ha","1","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01311","Avocados","2020","2020","ha","118","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01312","Bananas","2020","2020","ha","21673","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01212","Cabbages","2020","2020","ha","3217","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01372","Cashew nuts, in shell","2020","2020","ha","7578","I","Imputed value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","2278","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","ha","3101","E","Estimated value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","2967","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01656","Cloves (whole stems), raw","2020","2020","ha","966","I","Imputed value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01640","Cocoa beans","2020","2020","ha","5715","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","74518","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01610","Coffee, green","2020","2020","ha","1558","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01232","Cucumbers and gherkins","2020","2020","ha","5072","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","551","E","Estimated value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01657","Ginger, raw","2020","2020","ha","861","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","0142","Groundnuts, excluding shelled","2020","2020","ha","71","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","ha","1626","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","2030","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01214","Lettuce and chicory","2020","2020","ha","3173","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","9261","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","6808","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01950.01","Natural rubber in primary forms","2020","2020","ha","1139140","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01653","Nutmeg, mace, cardamoms, raw","2020","2020","ha","15","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01491.01","Oil palm fruit","2020","2020","ha","5231743","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01239.01","Okra","2020","2020","ha","3600","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01323","Oranges","2020","2020","ha","1168","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2020","2020","ha","786","E","Estimated value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","14480","E","Estimated value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2020","2020","ha","178270","I","Imputed value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","74","I","Imputed value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","15819","E","Estimated value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","29096","E","Estimated value"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01317","Papayas","2020","2020","ha","2267","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01651","Pepper (Piper spp.), raw","2020","2020","ha","8022","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01318","Pineapples","2020","2020","ha","11317","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01321","Pomelos and grapefruits","2020","2020","ha","847","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","1716","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","0113","Rice","2020","2020","ha","644908","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","0141","Soya beans","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01215","Spinach","2020","2020","ha","5936","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01802","Sugar cane","2020","2020","ha","1311","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","3194","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01620","Tea leaves","2020","2020","ha","1869","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01234","Tomatoes","2020","2020","ha","2070","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","188","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5312","Area harvested","01221","Watermelons","2020","2020","ha","8721","A","Official figure"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01379.01","Areca nuts","2020","2020","ha","13","E","Estimated value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01312","Bananas","2020","2020","ha","8","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","4","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","ha","10","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","19","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","70","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","426","E","Estimated value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","5","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","36","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","11","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","0118","Millet","2020","2020","ha","6","E","Estimated value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","10","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","237","E","Estimated value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","ha","439","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","121","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","2073","E","Estimated value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01317","Papayas","2020","2020","ha","635","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","0114","Sorghum","2020","2020","ha","44","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","2","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01550","Taro","2020","2020","ha","1","I","Imputed value"
"QCL","Crops and livestock products","462","Maldives","5312","Area harvested","01234","Tomatoes","2020","2020","ha","14","E","Estimated value"
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01708","Bambara beans, dry","2020","2020","ha","46251","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01312","Bananas","2020","2020","ha","8412","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01701","Beans, dry","2020","2020","ha","16293","I","Imputed value"
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01212","Cabbages","2020","2020","ha","4299","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01229","Cantaloupes and other melons","2020","2020","ha","3263","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","909","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5312","Area harvested","01372","Cashew nuts, in shell","2020","2020","ha","40583","A","Official figure"
